announcementId,secCode,secName,orgId,title,publishTime,adjunctType,adjunctSize,adjunctUrl
1224861828,603668,天马科技,9900029592,国泰海通证券股份有限公司关于福建天马科技集团股份有限公司2026年度开展商品期货期权套期保值业务的核查意见,1765296000000,PDF,359,finalpage/2025-12-10/1224861828.PDF
1224861813,603668,天马科技,9900029592,天马科技关于开展商品期货期权套期保值业务的可行性分析报告,1765296000000,PDF,150,finalpage/2025-12-10/1224861813.PDF
1224861812,603668,天马科技,9900029592,天马科技关于2026年度开展商品期货期权套期保值业务的公告,1765296000000,PDF,200,finalpage/2025-12-10/1224861812.PDF
1224861256,2714,牧原股份,9900022995,关于开展商品期货套期保值及金融衍生品交易业务可行性分析报告,1765296000000,PDF,135,finalpage/2025-12-10/1224861256.PDF
1224861254,2714,牧原股份,9900022995,关于开展商品期货套期保值业务的公告,1765296000000,PDF,129,finalpage/2025-12-10/1224861254.PDF
1224861204,301272,英华特,9900047655,苏州英华特涡旋技术股份有限公司关于开展外汇套期保值业务的可行性分析报告,1765296000000,PDF,124,finalpage/2025-12-10/1224861204.PDF
1224861203,301272,英华特,9900047655,国金证券股份有限公司关于苏州英华特涡旋技术股份有限公司开展外汇套期保值业务的核查意见,1765296000000,PDF,135,finalpage/2025-12-10/1224861203.PDF
1224861202,301272,英华特,9900047655,苏州英华特涡旋技术股份有限公司关于开展外汇套期保值业务的公告,1765296000000,PDF,142,finalpage/2025-12-10/1224861202.PDF
1224861011,300632,光莆股份,gfbj0430568,期货套期保值业务管理制度（2025年12月）,1765296000000,PDF,144,finalpage/2025-12-10/1224861011.PDF
1224862599,920992,中科美菱,gfbj0835892,关于开展外汇套期保值业务的公告,1765209600000,PDF,132,finalpage/2025-12-09/1224862599.PDF
1224860285,2567,唐人神,9900018892,关于2026年开展套期保值业务的公告,1765209600000,.PDF,242,finalpage/2025-12-09/1224860285.pdf
1224859898,300283,温州宏丰,9900021355,期货套期保值内部控制制度（2025年12月修订）,1765209600000,PDF,115,finalpage/2025-12-09/1224859898.PDF
1224859464,688525,佰维存储,9900047412,华泰联合证券有限责任公司关于深圳佰维存储科技股份有限公司开展金融衍生品套期保值业务的核查意见,1765209600000,PDF,342,finalpage/2025-12-09/1224859464.PDF
1224859462,688525,佰维存储,9900047412,关于2026年度开展金融衍生品套期保值业务的公告,1765209600000,PDF,174,finalpage/2025-12-09/1224859462.PDF
1224859453,688525,佰维存储,9900047412,关于2026年度开展金融衍生品套期保值业务的可行性分析报告,1765209600000,PDF,175,finalpage/2025-12-09/1224859453.PDF
1224859203,2416,爱施德,9900012689,关于开展外汇套期保值业务可行性分析报告,1765209600000,PDF,106,finalpage/2025-12-09/1224859203.PDF
1224859202,2416,爱施德,9900012689,关于2026年开展外汇套期保值业务的公告,1765209600000,PDF,188,finalpage/2025-12-09/1224859202.PDF
1224859162,2067,景兴纸业,9900000601,关于开展外汇衍生品交易业务（套期保值）的可行性分析报告,1765209600000,PDF,107,finalpage/2025-12-09/1224859162.PDF
1224859161,2067,景兴纸业,9900000601,关于开展外汇衍生品交易业务（套期保值）的公告,1765209600000,PDF,148,finalpage/2025-12-09/1224859161.PDF
1224858894,300839,博汇股份,gfbj0831213,商品套期保值业务管理制度,1765209600000,PDF,134,finalpage/2025-12-09/1224858894.PDF
1224858840,600373,中文传媒,gssh0600373,中文传媒关于控股子公司开展外汇套期保值业务的公告,1765209600000,PDF,126,finalpage/2025-12-09/1224858840.PDF
1224858833,600373,中文传媒,gssh0600373,中文传媒关于控股子公司开展外汇套期保值业务的可行性分析报告,1765209600000,PDF,121,finalpage/2025-12-09/1224858833.PDF
1224858274,600547,山东黄金,gssh0600547,山东黄金矿业股份有限公司关于控股子公司山金国际的子公司开展商品期货、期权及外汇套期保值业务的公告,1765209600000,PDF,197,finalpage/2025-12-09/1224858274.PDF
1224858158,2466,天齐锂业,9900014189,商品期货及衍生品套期保值业务管理制度（2025年12月修订）,1765209600000,PDF,112,finalpage/2025-12-09/1224858158.PDF
1224858151,2466,天齐锂业,9900014189,外汇套期保值业务管理制度（2025年12月修订）,1765209600000,PDF,106,finalpage/2025-12-09/1224858151.PDF
1224857987,600961,株冶集团,gssh0600961,株冶集团关于2026年度公司开展商品期货套期保值业务和外汇衍生品业务的公告,1765209600000,PDF,166,finalpage/2025-12-09/1224857987.PDF
1224857983,600961,株冶集团,gssh0600961,株冶集团关于开展商品期货套期保值业务的可行性分析报告,1765209600000,PDF,178,finalpage/2025-12-09/1224857983.PDF
1224857936,301090,华润材料,nssc1000624,关于公司及全资子公司2026年度开展商品期货套期保值业务的可行性分析报告,1765209600000,PDF,174,finalpage/2025-12-09/1224857936.PDF
1224857935,301090,华润材料,nssc1000624,关于开展产品及原材料期货套期保值业务的公告,1765209600000,PDF,102,finalpage/2025-12-09/1224857935.PDF
1224857604,605296,神农集团,9900033227,云南神农农业产业集团股份有限公司商品期货套期保值业务管理制度,1765209600000,PDF,102,finalpage/2025-12-09/1224857604.PDF
1224857355,301321,翰博高新,gfbj0833994,关于开展外汇套期保值业务的可行性分析报告,1765209600000,PDF,94,finalpage/2025-12-09/1224857355.PDF
1224857354,301321,翰博高新,gfbj0833994,关于开展外汇套期保值业务的公告,1765209600000,PDF,99,finalpage/2025-12-09/1224857354.PDF
1224857346,975,山金国际,gssz0000975,关于子公司开展衍生品套期保值交易业务的公告,1765209600000,PDF,148,finalpage/2025-12-09/1224857346.PDF
1224856613,605599,菜百股份,nssc1000538,北京菜市口百货股份有限公司关于衍生品交易（黄金套期保值）额度预计的公告,1765123200000,PDF,124,finalpage/2025-12-08/1224856613.PDF
1224856464,300750,宁德时代,GD165627,《套期保值业务内部控制及风险管理制度》（2025年12月修订）,1764950400000,PDF,162,finalpage/2025-12-06/1224856464.PDF
1224856451,300750,宁德时代,GD165627,关于2025年度新增外汇套期保值额度的公告,1764950400000,PDF,143,finalpage/2025-12-06/1224856451.PDF
1224855469,2840,华统股份,9900023469,套期保值业务内部控制制度（2025年12月）,1764950400000,PDF,111,finalpage/2025-12-06/1224855469.PDF
1224855068,301628,强达电路,9900056054,外汇套期保值管理制度,1764950400000,PDF,181,finalpage/2025-12-06/1224855068.PDF
1224854817,600031,三一重工,gssh0600031,三一重工股份有限公司关于开展期货套期保值业务的公告,1764950400000,PDF,132,finalpage/2025-12-06/1224854817.PDF
1224854782,3022,联泓新科,9900039749,关于开展商品期货套期保值业务的可行性分析报告,1764950400000,PDF,130,finalpage/2025-12-06/1224854782.PDF
1224854781,3022,联泓新科,9900039749,关于2026年度开展套期保值业务的公告,1764950400000,PDF,89,finalpage/2025-12-06/1224854781.PDF
1224854334,2426,胜利精密,9900012832,关于开展外汇套期保值业务的可行性分析报告,1764950400000,PDF,101,finalpage/2025-12-06/1224854334.PDF
1224854333,2426,胜利精密,9900012832,关于开展外汇套期保值业务的公告,1764950400000,PDF,107,finalpage/2025-12-06/1224854333.PDF
1224854280,605377,华旺科技,gfbj0832514,杭州华旺新材料科技股份有限公司关于开展期货和外汇套期保值业务的可行性分析报告,1764950400000,PDF,131,finalpage/2025-12-06/1224854280.PDF
1224854249,605377,华旺科技,gfbj0832514,杭州华旺新材料科技股份有限公司关于2026年度开展期货和外汇套期保值业务的公告,1764950400000,PDF,184,finalpage/2025-12-06/1224854249.PDF
1224854007,601016,节能风电,9900029306,中节能风力发电股份有限公司套期保值业务管理制度,1764950400000,PDF,111,finalpage/2025-12-06/1224854007.PDF
1224853218,2091,江苏国泰,9900001462,关于公司及控股子公司拟开展以套期保值为目的远期结售汇业务的公告,1764950400000,PDF,161,finalpage/2025-12-06/1224853218.PDF
1224853191,603277,银都股份,gfbj0832772,银都餐饮设备股份有限公司关于开展期货套期保值业务的公告,1764950400000,PDF,163,finalpage/2025-12-06/1224853191.PDF
1224852753,301500,飞南资源,9900041459,关于2026年度开展期货套期保值业务的可行性分析报告,1764950400000,PDF,88,finalpage/2025-12-06/1224852753.PDF
1224852752,301500,飞南资源,9900041459,湘财证券股份有限公司关于广东飞南资源利用股份有限公司2026年度期货套期保值计划的核查意见,1764950400000,PDF,121,finalpage/2025-12-06/1224852752.PDF
1224852751,301500,飞南资源,9900041459,关于2026年度期货套期保值计划的公告,1764950400000,PDF,119,finalpage/2025-12-06/1224852751.PDF
1224851963,603363,傲农生物,9900033003,福建傲农生物科技集团股份有限公司关于2026年度开展套期保值业务的公告,1764864000000,PDF,140,finalpage/2025-12-05/1224851963.PDF
1224852171,300916,朗特智能,9900041748,关于开展外汇套期保值业务的可行性分析报告,1764849971000,PDF,116,finalpage/2025-12-04/1224852171.PDF
1224852170,300916,朗特智能,9900041748,关于开展外汇套期保值业务的公告,1764849970000,PDF,120,finalpage/2025-12-04/1224852170.PDF
1224851572,920020,泰凯英,gfbj0874194,外汇套期保值业务管理制度,1764777600000,PDF,203,finalpage/2025-12-04/1224851572.PDF
1224851568,920020,泰凯英,gfbj0874194,关于开展外汇套期保值业务的公告,1764777600000,PDF,143,finalpage/2025-12-04/1224851568.PDF
1224851567,920020,泰凯英,gfbj0874194,招商证券股份有限公司关于青岛泰凯英专用轮胎股份有限公司开展外汇套期保值业务的核查意见,1764777600000,PDF,370,finalpage/2025-12-04/1224851567.PDF
1224851085,920375,派诺科技,gfbj0831175,外汇套期保值业务管理制度,1764777600000,PDF,165,finalpage/2025-12-04/1224851085.PDF
1224851083,920375,派诺科技,gfbj0831175,关于开展外汇套期保值业务的公告,1764777600000,PDF,117,finalpage/2025-12-04/1224851083.PDF
1224851082,920375,派诺科技,gfbj0831175,长城证券股份有限公司关于珠海派诺科技股份有限公司开展外汇套期保值业务的核查意见,1764777600000,PDF,1044,finalpage/2025-12-04/1224851082.PDF
1224849304,300252,金信诺,9900020809,关于开展沪铜、沪锡期货套期保值业务的可行性分析报告,1764777600000,PDF,188,finalpage/2025-12-04/1224849304.PDF
1224849301,300252,金信诺,9900020809,中航证券有限公司关于深圳金信诺高新技术股份有限公司开展沪铜、沪锡期货套期保值业务的核查意见,1764777600000,PDF,145,finalpage/2025-12-04/1224849301.PDF
1224849300,300252,金信诺,9900020809,关于开展沪铜、沪锡期货套期保值业务的公告,1764777600000,PDF,128,finalpage/2025-12-04/1224849300.PDF
1224848999,605376,博迁新材,gfbj0871363,江苏博迁新材料股份有限公司期货套期保值业务管理制度,1764777600000,PDF,107,finalpage/2025-12-04/1224848999.PDF
1224848936,300689,澄天伟业,9900033056,套期保值内部控制制度,1764777600000,PDF,118,finalpage/2025-12-04/1224848936.PDF
1224848549,601058,赛轮轮胎,9900009410,赛轮轮胎关于开展外汇套期保值业务的公告,1764777600000,PDF,118,finalpage/2025-12-04/1224848549.PDF
1224848501,938,紫光股份,gssz0000938,关于开展外汇套期保值业务可行性分析报告,1764777600000,PDF,114,finalpage/2025-12-04/1224848501.PDF
1224848500,938,紫光股份,gssz0000938,关于2026年度日常业务外汇套期保值额度的公告,1764777600000,PDF,125,finalpage/2025-12-04/1224848500.PDF
1224848142,300207,欣旺达,9900018948,套期保值内部控制制度（2025年12月）,1764777600000,PDF,134,finalpage/2025-12-04/1224848142.PDF
1224847671,300820,英杰电气,9900022797,关于开展外汇套期保值业务的可行性分析报告,1764777600000,PDF,77,finalpage/2025-12-04/1224847671.PDF
1224847670,300820,英杰电气,9900022797,国泰海通证券股份有限公司关于四川英杰电气股份有限公司开展外汇套期保值业务的核查意见,1764777600000,PDF,89,finalpage/2025-12-04/1224847670.PDF
1224847669,300820,英杰电气,9900022797,关于开展外汇套期保值业务的公告,1764777600000,PDF,101,finalpage/2025-12-04/1224847669.PDF
1224846964,2292,奥飞娱乐,9900007988,关于开展2026年度远期外汇套期保值业务的可行性分析报告,1764777600000,PDF,88,finalpage/2025-12-04/1224846964.PDF
1224846963,2292,奥飞娱乐,9900007988,关于开展2026年度远期外汇套期保值业务的公告,1764777600000,PDF,93,finalpage/2025-12-04/1224846963.PDF
1224846894,2601,龙佰集团,9900020849,外汇套期保值业务管理制度（2025年12月）,1764777600000,PDF,124,finalpage/2025-12-04/1224846894.PDF
1224846889,2601,龙佰集团,9900020849,关于开展外汇套期保值业务的可行性分析报告,1764777600000,PDF,119,finalpage/2025-12-04/1224846889.PDF
1224846888,2601,龙佰集团,9900020849,关于开展外汇套期保值业务的公告,1764777600000,PDF,186,finalpage/2025-12-04/1224846888.PDF
1224845301,300833,浩洋股份,9900038310,关于开展外汇套期保值业务的可行性分析报告,1764691200000,PDF,135,finalpage/2025-12-03/1224845301.PDF
1224845300,300833,浩洋股份,9900038310,关于拟继续开展外汇套期保值业务的公告,1764691200000,PDF,139,finalpage/2025-12-03/1224845300.PDF
1224845141,300771,智莱科技,9900035296,期货套期保值业务管理制度,1764691200000,PDF,99,finalpage/2025-12-03/1224845141.PDF
1224845121,300771,智莱科技,9900035296,外汇套期保值业务管理制度,1764691200000,PDF,87,finalpage/2025-12-03/1224845121.PDF
1224843814,300531,优博讯,9900026566,关于开展外汇套期保值业务的可行性分析报告,1764691200000,PDF,92,finalpage/2025-12-03/1224843814.PDF
1224843813,300531,优博讯,9900026566,关于开展外汇套期保值业务的公告,1764691200000,PDF,106,finalpage/2025-12-03/1224843813.PDF
1224843790,920118,太湖远大,9900041895,外汇套期保值管理制度,1764604800000,PDF,333,finalpage/2025-12-02/1224843790.PDF
1224843788,920118,太湖远大,9900041895,关于开展外汇套期保值业务的公告,1764604800000,PDF,135,finalpage/2025-12-02/1224843788.PDF
1224843786,920118,太湖远大,9900041895,招商证券关于浙江太湖远大新材料股份有限公司开展外汇套期保值业务的核查意见,1764604800000,PDF,341,finalpage/2025-12-02/1224843786.PDF
1224841379,2649,博彦科技,9900021913,外汇套期保值业务管理制度（2025年12月）,1764604800000,PDF,119,finalpage/2025-12-02/1224841379.PDF
1224840944,600370,三房巷,gssh0600370,江苏三房巷聚材股份有限公司关于开展期货套期保值业务的公告,1764604800000,PDF,135,finalpage/2025-12-02/1224840944.PDF
1224840775,688275,万润新能,9900052406,关于继续开展商品期货期权套期保值业务的公告,1764604800000,PDF,169,finalpage/2025-12-02/1224840775.PDF
1224840772,688275,万润新能,9900052406,东海证券股份有限公司关于湖北万润新能源科技股份有限公司继续开展商品期货期权套期保值业务的核查意见,1764604800000,PDF,304,finalpage/2025-12-02/1224840772.PDF
1224840721,600641,先导基电,gssh0600641,上海先导基电科技股份有限公司关于开展套期保值业务和衍生品交易业务的公告,1764604800000,PDF,150,finalpage/2025-12-02/1224840721.PDF
1224840536,2385,大北农,9900011648,商品期货套期保值业务管理制度,1764604800000,PDF,136,finalpage/2025-12-02/1224840536.PDF
1224840050,988,华工科技,gssz0000988,关于开展外汇衍生品套期保值业务的可行性分析报告,1764604800000,PDF,116,finalpage/2025-12-02/1224840050.PDF
1224840049,988,华工科技,gssz0000988,关于继续开展外汇衍生品套期保值业务的公告,1764604800000,PDF,154,finalpage/2025-12-02/1224840049.PDF
1224838726,600361,创新新材,gssh0600361,期货和衍生品套期保值业务管理制度（2025年12月）,1764604800000,PDF,129,finalpage/2025-12-02/1224838726.PDF
1224838721,600361,创新新材,gssh0600361,华泰联合证券有限责任公司关于创新新材料科技股份有限公司开展2026年度开展期货和衍生品套期保值业务相关事项的核查意见,1764604800000,PDF,351,finalpage/2025-12-02/1224838721.PDF
1224838689,600361,创新新材,gssh0600361,关于2026年度开展期货和衍生品套期保值业务的可行性分析报告,1764604800000,PDF,199,finalpage/2025-12-02/1224838689.PDF
1224838685,600361,创新新材,gssh0600361,关于2026年度开展期货和衍生品套期保值业务的公告,1764604800000,PDF,199,finalpage/2025-12-02/1224838685.PDF
1224836744,301236,软通动力,9900046983,中信建投证券股份有限公司关于软通动力信息技术（集团）股份有限公司开展套期保值业务的核查意见,1764345600000,PDF,236,finalpage/2025-11-29/1224836744.PDF
1224836725,301236,软通动力,9900046983,外汇套期保值业务管理办法,1764345600000,PDF,129,finalpage/2025-11-29/1224836725.PDF
1224836710,301236,软通动力,9900046983,关于开展外汇套期保值业务可行性分析报告,1764345600000,PDF,130,finalpage/2025-11-29/1224836710.PDF
1224836709,301236,软通动力,9900046983,关于公司开展套期保值业务的公告,1764345600000,PDF,170,finalpage/2025-11-29/1224836709.PDF
1224836627,300509,新美星,9900025017,外汇套期保值业务内控管理制度（2025年11月）,1764345600000,PDF,117,finalpage/2025-11-29/1224836627.PDF
1224836613,300509,新美星,9900025017,关于开展外汇套期保值业务的可行性分析报告,1764345600000,PDF,132,finalpage/2025-11-29/1224836613.PDF
1224836612,300509,新美星,9900025017,关于公司及子公司拟开展外汇套期保值业务的公告,1764345600000,PDF,141,finalpage/2025-11-29/1224836612.PDF
1224836026,45,深纺织Ａ,gssz0000045,关于开展外汇套期保值的可行性分析报告,1764345600000,PDF,213,finalpage/2025-11-29/1224836026.PDF
1224836025,45,深纺织Ａ,gssz0000045,关于子公司开展外汇套期保值业务的公告,1764345600000,PDF,153,finalpage/2025-11-29/1224836025.PDF
1224835850,600597,光明乳业,gssh0600597,光明乳业关于新莱特开展套期保值业务的公告,1764345600000,PDF,129,finalpage/2025-11-29/1224835850.PDF
1224835619,300638,广和通,9900030866,外汇套期保值业务管理制度（2025年11月）,1764345600000,PDF,98,finalpage/2025-11-29/1224835619.PDF
1224835612,300638,广和通,9900030866,开展外汇套期保值业务的可行性分析报告,1764345600000,PDF,95,finalpage/2025-11-29/1224835612.PDF
1224835611,300638,广和通,9900030866,关于开展外汇套期保值业务的公告,1764345600000,PDF,106,finalpage/2025-11-29/1224835611.PDF
1224834936,300145,南方泵业,9900015667,南方泵业股份有限公司关于开展期货套期保值业务的可行性分析报告,1764345600000,PDF,121,finalpage/2025-11-29/1224834936.PDF
1224834935,300145,南方泵业,9900015667,关于开展套期保值业务的公告,1764345600000,PDF,91,finalpage/2025-11-29/1224834935.PDF
1224834855,300142,沃森生物,9900014830,关于开展外汇套期保值业务的可行性分析报告,1764345600000,PDF,103,finalpage/2025-11-29/1224834855.PDF
1224834854,300142,沃森生物,9900014830,关于公司及子公司开展外汇套期保值业务的公告,1764345600000,PDF,155,finalpage/2025-11-29/1224834854.PDF
1224833579,905,厦门港务,gssz0000905,厦门港务贸易有限公司关于开展商品期货套期保值业务的可行性报告,1764345600000,PDF,228,finalpage/2025-11-29/1224833579.PDF
1224833578,905,厦门港务,gssz0000905,厦门港务关于全资子公司港务贸易2026年度开展商品期货套期保值和外汇衍生品业务的公告,1764345600000,PDF,247,finalpage/2025-11-29/1224833578.PDF
1224833067,301618,长联科技,gfbj0833667,关于2026年度开展外汇套期保值业务的可行性分析报告,1764318612000,PDF,93,finalpage/2025-11-28/1224833067.PDF
1224833066,301618,长联科技,gfbj0833667,东莞证券股份有限公司关于东莞长联新材料科技股份有限公司2026年度开展外汇套期保值业务的核查意见,1764318612000,PDF,136,finalpage/2025-11-28/1224833066.PDF
1224833065,301618,长联科技,gfbj0833667,关于2026年度开展外汇套期保值业务的公告,1764318611000,PDF,103,finalpage/2025-11-28/1224833065.PDF
1224831218,300267,尔康制药,9900020971,关于2026年度开展套期保值业务的公告,1764259200000,PDF,136,finalpage/2025-11-28/1224831218.PDF
1224830574,301152,天力锂能,gfbj0833757,天力锂能集团股份有限公司关于公司开展商品期货套期保值业务的可行性分析报告,1764259200000,PDF,94,finalpage/2025-11-28/1224830574.PDF
1224830573,301152,天力锂能,gfbj0833757,国联民生证券承销保荐有限公司关于天力锂能集团股份有限公司开展商品期货套期保值业务的核查意见,1764259200000,PDF,189,finalpage/2025-11-28/1224830573.PDF
1224830572,301152,天力锂能,gfbj0833757,天力锂能集团股份有限公司关于公司开展商品期货套期保值业务的公告,1764259200000,PDF,108,finalpage/2025-11-28/1224830572.PDF
1224829445,2758,浙农股份,9900023652,商品期货及衍生品套期保值业务管理制度,1764172800000,PDF,125,finalpage/2025-11-27/1224829445.PDF
1224829440,2758,浙农股份,9900023652,关于开展外汇套期保值业务的可行性分析报告,1764172800000,PDF,116,finalpage/2025-11-27/1224829440.PDF
1224829439,2758,浙农股份,9900023652,关于开展商品期货及衍生品套期保值业务的可行性分析报告,1764172800000,PDF,114,finalpage/2025-11-27/1224829439.PDF
1224829438,2758,浙农股份,9900023652,关于公司2026年度开展套期保值业务的公告,1764172800000,PDF,161,finalpage/2025-11-27/1224829438.PDF
1224829345,301358,湖南裕能,9900048816,套期保值业务管理制度,1764172800000,PDF,130,finalpage/2025-11-27/1224829345.PDF
1224829266,301398,星源卓镁,9900041661,外汇套期保值业务管理制度（2025年11月制定）,1764172800000,PDF,155,finalpage/2025-11-27/1224829266.PDF
1224829070,2733,雄韬股份,9900023165,期货套期保值制度（2025年11月）,1764172800000,PDF,139,finalpage/2025-11-27/1224829070.PDF
1224829069,2733,雄韬股份,9900023165,开展期货套期保值业务可行性分析报告,1764172800000,PDF,126,finalpage/2025-11-27/1224829069.PDF
1224829068,2733,雄韬股份,9900023165,关于开展期货套期保值业务的公告,1764172800000,PDF,126,finalpage/2025-11-27/1224829068.PDF
1224828840,600601,方正科技,gssh0600601,方正科技商品期货套期保值业务管理制度（2025年11月修订）,1764172800000,PDF,153,finalpage/2025-11-27/1224828840.PDF
1224828837,600601,方正科技,gssh0600601,方正科技外汇套期保值业务管理制度（2025年11月修订）,1764172800000,PDF,141,finalpage/2025-11-27/1224828837.PDF
1224828393,895,双汇发展,gssz0000895,期货套期保值业务管理制度（2025年11月）,1764172800000,PDF,140,finalpage/2025-11-27/1224828393.PDF
1224828392,895,双汇发展,gssz0000895,外汇套期保值业务管理制度（2025年11月）,1764172800000,PDF,129,finalpage/2025-11-27/1224828392.PDF
1224828161,2309,中利集团,9900008969,关于2026年度公司及控股子公司开展外汇套期保值业务的公告,1764172800000,PDF,89,finalpage/2025-11-27/1224828161.PDF
1224827987,2256,兆新股份,9900004931,外汇套期保值业务管理办法（2025年11月）,1764172800000,PDF,122,finalpage/2025-11-27/1224827987.PDF
1224826163,2133,广宇集团,9900002761,广宇集团股份有限公司关于子公司开展商品期货套期保值业务及其可行性分析报告的公告,1764086400000,PDF,178,finalpage/2025-11-26/1224826163.PDF
1224826044,300567,精测电子,DR0000288,武汉精测电子集团股份有限公司外汇套期保值业务管理制度(2025年11月）,1764086400000,PDF,121,finalpage/2025-11-26/1224826044.PDF
1224825811,3019,宸展光电,9900039765,关于2026年度开展外汇套期保值业务的可行性分析报告,1764086400000,PDF,109,finalpage/2025-11-26/1224825811.PDF
1224825810,3019,宸展光电,9900039765,关于2026年度开展外汇套期保值业务的公告,1764086400000,PDF,121,finalpage/2025-11-26/1224825810.PDF
1224825403,301559,中集环科,9900048898,关于继续开展外汇套期保值业务的可行性分析报告,1764086400000,PDF,89,finalpage/2025-11-26/1224825403.PDF
1224825402,301559,中集环科,9900048898,中信证券股份有限公司关于中集安瑞环科技股份有限公司继续开展外汇套期保值业务的核查意见,1764086400000,PDF,241,finalpage/2025-11-26/1224825402.PDF
1224825401,301559,中集环科,9900048898,关于继续开展外汇套期保值业务的公告,1764086400000,PDF,97,finalpage/2025-11-26/1224825401.PDF
1224825195,2056,横店东磁,9900000141,关于2026年度开展外汇套期保值业务的可行性分析报告,1764086400000,PDF,128,finalpage/2025-11-26/1224825195.PDF
1224825194,2056,横店东磁,9900000141,关于2026年度开展外汇套期保值业务的公告,1764086400000,PDF,179,finalpage/2025-11-26/1224825194.PDF
1224825027,688147,微导纳米,nssc1000585,江苏微导纳米科技股份有限公司外汇套期保值业务管理制度,1764086400000,PDF,172,finalpage/2025-11-26/1224825027.PDF
1224824923,301118,恒光股份,gfbj0831359,套期保值业务管理制度（2025年11月修订）,1764086400000,PDF,155,finalpage/2025-11-26/1224824923.PDF
1224824914,301118,恒光股份,gfbj0831359,关于2026年度开展商品期货和外汇套期保值业务的可行性分析报告,1764086400000,PDF,118,finalpage/2025-11-26/1224824914.PDF
1224824913,301118,恒光股份,gfbj0831359,关于2026年度开展商品期货和外汇套期保值业务的公告,1764086400000,PDF,130,finalpage/2025-11-26/1224824913.PDF
1224824251,735,罗 牛 山,gssz0000735,关于开展商品期货套期保值业务的可行性分析报告,1764000000000,PDF,72,finalpage/2025-11-25/1224824251.PDF
1224824250,735,罗 牛 山,gssz0000735,关于开展套期保值业务的公告,1764000000000,PDF,223,finalpage/2025-11-25/1224824250.PDF
1224824111,2922,伊戈尔,9900023654,套期保值业务管理制度,1764000000000,PDF,131,finalpage/2025-11-25/1224824111.PDF
1224824106,2922,伊戈尔,9900023654,关于开展铜期货套期保值业务的可行性分析报告,1764000000000,PDF,105,finalpage/2025-11-25/1224824106.PDF
1224824105,2922,伊戈尔,9900023654,国泰海通证券股份有限公司关于伊戈尔电气股份有限公司开展铜期货套期保值业务的核查意见,1764000000000,PDF,121,finalpage/2025-11-25/1224824105.PDF
1224824104,2922,伊戈尔,9900023654,关于开展铜期货套期保值业务的公告,1764000000000,PDF,116,finalpage/2025-11-25/1224824104.PDF
1224822607,300529,健帆生物,9900023090,外汇套期保值业务管理制度（2025年11月）,1764000000000,PDF,120,finalpage/2025-11-25/1224822607.PDF
1224821987,300709,精研科技,9900033200,关于开展外汇套期保值业务的可行性分析报告,1764000000000,PDF,91,finalpage/2025-11-25/1224821987.PDF
1224821986,300709,精研科技,9900033200,关于开展外汇套期保值业务的公告,1764000000000,PDF,98,finalpage/2025-11-25/1224821986.PDF
1224819383,301226,祥明智能,9900035553,外汇套期保值业务管理制度（2025年11月）,1763913600000,PDF,161,finalpage/2025-11-24/1224819383.PDF
1224820897,2859,洁美科技,9900030782,商品期货套期保值业务管理制度,1763740800000,PDF,120,finalpage/2025-11-22/1224820897.PDF
1224819859,300458,全志科技,9900023803,外汇套期保值业务管理制度（2025年11月）,1763740800000,PDF,143,finalpage/2025-11-22/1224819859.PDF
1224819807,300727,润禾材料,9900034446,外汇套期保值业务管理制度（2025年11月）,1763740800000,PDF,116,finalpage/2025-11-22/1224819807.PDF
1224819338,688148,芳源股份,gfbj0839247,芳源股份关于2026年度开展期货套期保值业务的公告,1763740800000,PDF,168,finalpage/2025-11-22/1224819338.PDF
1224819324,688148,芳源股份,gfbj0839247,芳源股份关于2026年度开展期货套期保值业务的可行性分析报告,1763740800000,PDF,155,finalpage/2025-11-22/1224819324.PDF
1224818736,751,锌业股份,gssz0000751,葫芦岛锌业股份有限公司期货套期保值业务管理制度,1763740800000,PDF,96,finalpage/2025-11-22/1224818736.PDF
1224818733,751,锌业股份,gssz0000751,葫芦岛锌业股份有限公司关于开展期货套期保值业务的可行性分析报告,1763740800000,PDF,104,finalpage/2025-11-22/1224818733.PDF
1224818732,751,锌业股份,gssz0000751,葫芦岛锌业股份有限公司关于2026年开展期货套期保值业务的公告,1763740800000,PDF,146,finalpage/2025-11-22/1224818732.PDF
1224818731,751,锌业股份,gssz0000751,葫芦岛锌业股份有限公司关于增加2025年期货套期保值业务额度的公告,1763740800000,PDF,143,finalpage/2025-11-22/1224818731.PDF
1224817963,2518,科士达,9900016209,远期结售汇套期保值业务内控管理制度 （2025年11月）,1763654400000,PDF,112,finalpage/2025-11-21/1224817963.PDF
1224817274,301002,崧盛股份,gfbj0871785,外汇套期保值业务管理制度（2025年11月）,1763654400000,PDF,106,finalpage/2025-11-21/1224817274.PDF
1224817129,70,特发信息,gssz0000070,关于增加开展铝期货套期保值业务交易额度的可行性分析报告,1763654400000,PDF,103,finalpage/2025-11-21/1224817129.PDF
1224817128,70,特发信息,gssz0000070,关于增加控股子公司开展铝期货套期保值业务交易额度的公告,1763654400000,PDF,104,finalpage/2025-11-21/1224817128.PDF
1224816535,603301,振德医疗,9900035299,振德医疗关于开展套期保值业务的公告,1763654400000,PDF,113,finalpage/2025-11-21/1224816535.PDF
